antecedente	consequente	suporte	confianca	lift	tamanho
correcao_apos_erro=sim & erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
ajuda=sim & erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=categoria & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	erros_consecutivos=2mais & feedback=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & feedback=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=posicionamento & erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	acao_presente=sinal & ajuda=sim & erro_simbolo_categoria=nao	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta & tem_erro=sim	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & tem_erro=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=sinal & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	correcao_apos_erro=sim & feedback=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & feedback=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
ajuda=sim & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=posicionamento & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=categoria & erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=posicionamento & erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	acao_presente=categoria & taxa_erro=alta & tem_erro=sim	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta & tem_erro=sim	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & tem_erro=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
correcao_apos_erro=sim & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=sinal & erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=categoria & erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
acao_presente=sinal & erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	ajuda=sim & feedback=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & feedback=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
